frame_index,mode,stamp_sec,stamp_nanosec,frame_id,visualization_path,tx,ty,tz,qx,qy,qz,qw,rot_x_deg,rot_y_deg,rot_z_deg,delta_rot_x_deg,delta_rot_y_deg,delta_rot_z_deg,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
0,register,1784510356,67625266,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000000.png,0.02165150,-0.00027464,0.49656752,0.00884523,0.99973297,-0.00668885,-0.02027588,-179.21249390,-2.31667542,178.97024536,0.00000000,0.00000000,0.00000000,-0.99902129,0.01741448,-0.04065927,0.02165150,0.01795698,0.99975407,-0.01301547,-0.00027464,0.04042260,-0.01373279,-0.99908853,0.49656752,-0.00000000,-0.00000000,-0.00000000,1.00000000
1,track,1784510356,84495402,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000001.png,0.02115894,0.00044181,0.49618438,0.00705433,0.99973190,-0.00789055,-0.02059616,-179.07858276,-2.35379624,179.17250061,0.14209029,0.03435351,-0.20257553,-0.99905205,0.01377984,-0.04129260,0.02115894,0.01442993,0.99977595,-0.01548631,0.00044181,0.04106994,-0.01606741,-0.99902731,0.49618438,-0.00000000,-0.00000000,-0.00000000,1.00000000
2,track,1784510358,500906600,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000002.png,0.02177091,0.00045732,0.49562809,0.00689387,0.99969935,-0.00807299,-0.02210428,-179.05677795,-2.52664304,179.18899536,0.02249500,0.17255946,-0.01925362,-0.99892777,0.01342668,-0.04430658,0.02177091,0.01414051,0.99977458,-0.01583638,0.00045732,0.04408395,-0.01644585,-0.99889266,0.49562809,-0.00000000,-0.00000000,-0.00000000,1.00000000
3,track,1784510358,517586337,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000003.png,0.02112201,-0.00013748,0.49588332,0.00688703,0.99975276,-0.00599143,-0.02027516,-179.29701233,-2.31869221,179.19639587,-0.23993067,-0.20804437,-0.00396898,-0.99908304,0.01352767,-0.04062282,0.02112201,0.01401362,0.99983329,-0.01170067,-0.00013748,0.04045777,-0.01225914,-0.99910617,0.49588332,-0.00000000,-0.00000000,-0.00000000,1.00000000
4,track,1784510358,550866625,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000004.png,0.02181290,0.00082838,0.49580660,0.00571065,0.99966210,-0.00759695,-0.02419570,-179.11285400,-2.76779008,179.32397461,0.18930161,0.44750673,-0.13291940,-0.99876404,0.01104980,-0.04846181,0.02181290,0.01178508,0.99981928,-0.01491243,0.00082838,0.04828827,-0.01546508,-0.99871379,0.49580660,-0.00000000,-0.00000000,-0.00000000,1.00000000
5,track,1784510358,634203242,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000005.png,0.02145039,-0.00009683,0.49641103,0.00644549,0.99970150,-0.00499635,-0.02303136,-179.40998840,-2.63565040,179.24761963,-0.30083197,-0.13094079,0.07830061,-0.99885607,0.01265700,-0.04611338,0.02145039,0.01311728,0.99986696,-0.00969284,-0.00009683,0.04598456,-0.01028659,-0.99888927,0.49641103,-0.00000000,-0.00000000,-0.00000000,1.00000000
6,track,1784510358,717579313,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000006.png,0.02156104,0.00020472,0.49596724,0.00772054,0.99967694,-0.00855388,-0.02265462,-178.99900818,-2.58850074,179.09240723,0.40384835,-0.04554114,0.15552810,-0.99885440,0.01504853,-0.04542669,0.02156104,0.01582365,0.99973440,-0.01675244,0.00020472,0.04516250,-0.01745201,-0.99882728,0.49596724,-0.00000000,-0.00000000,-0.00000000,1.00000000
7,track,1784510358,867555089,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000007.png,0.02196985,0.00028019,0.49611041,0.00729702,0.99962085,-0.00778364,-0.02538494,-179.08596802,-2.90252852,179.14036560,-0.08481292,0.31314218,-0.05337567,-0.99860477,0.01419333,-0.05086423,0.02196985,0.01498366,0.99977225,-0.01519093,0.00028019,0.05063702,-0.01593182,-0.99859011,0.49611041,-0.00000000,-0.00000000,-0.00000000,1.00000000
8,track,1784510358,984265831,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000008.png,0.02171004,0.00073691,0.49590191,0.00799564,0.99962997,-0.00947791,-0.02421163,-178.89077759,-2.76581192,179.05667114,0.19095129,-0.13536400,0.08576693,-0.99869978,0.01552641,-0.04855692,0.02171004,0.01644431,0.99969232,-0.01856163,0.00073691,0.04825378,-0.01933597,-0.99864805,0.49590191,-0.00000000,-0.00000000,-0.00000000,1.00000000
9,track,1784510359,68243398,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000009.png,0.02166554,0.00054137,0.49583369,0.00832899,0.99962533,-0.00806495,-0.02479618,-179.05130005,-2.83382535,179.02177429,-0.16221730,0.06867564,0.03353667,-0.99863160,0.01625177,-0.04970812,0.02166554,0.01705169,0.99973112,-0.01571082,0.00054137,0.04943942,-0.01653692,-0.99864030,0.49583369,-0.00000000,-0.00000000,-0.00000000,1.00000000
10,track,1784510359,117726608,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000010.png,0.02148380,0.00037399,0.49590075,0.00824099,0.99967062,-0.00667820,-0.02336938,-179.21203613,-2.67171311,179.03698730,-0.15998766,-0.16234164,-0.01251847,-0.99877197,0.01616442,-0.04683343,0.02148380,0.01678867,0.99977499,-0.01296683,0.00037399,0.04661329,-0.01373716,-0.99881864,0.49590075,-0.00000000,-0.00000000,-0.00000000,1.00000000
11,track,1784510359,184354434,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000011.png,0.02136410,0.00063437,0.49600717,0.00798984,0.99966645,-0.00728742,-0.02345434,-179.14276123,-2.68107891,179.06408691,0.07054226,0.00899344,-0.02719356,-0.99877214,0.01563251,-0.04700949,0.02136410,0.01631620,0.99976617,-0.01419520,0.00063437,0.04677658,-0.01494477,-0.99879360,0.49600717,-0.00000000,-0.00000000,-0.00000000,1.00000000
12,track,1784510359,284242583,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000012.png,0.02191251,0.00051461,0.49618113,0.00757737,0.99960607,-0.00667900,-0.02618568,-179.21110535,-2.99504042,179.11074829,-0.06617860,0.31322977,-0.05129111,-0.99851376,0.01479899,-0.05245197,0.02191251,0.01549857,0.99979609,-0.01295592,0.00051461,0.05224951,-0.01374957,-0.99853945,0.49618113,-0.00000000,-0.00000000,-0.00000000,1.00000000
13,track,1784510359,334291376,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000013.png,0.02130136,0.00047193,0.49612215,0.00893933,0.99965775,-0.00669770,-0.02365812,-179.20762634,-2.70423555,178.95660400,-0.00457863,-0.28864741,0.15796600,-0.99872065,0.01755563,-0.04741979,0.02130136,0.01818946,0.99975061,-0.01296784,0.00047193,0.04718029,-0.01381378,-0.99879092,0.49612215,-0.00000000,-0.00000000,-0.00000000,1.00000000
14,track,1784510359,353923130,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000014.png,0.02200620,0.00080349,0.49595243,0.00814214,0.99955326,-0.00835975,-0.02751538,-179.01527405,-3.14540172,179.03955078,0.19624446,0.43998110,-0.08891457,-0.99835306,0.01581696,-0.05514231,0.02200620,0.01673705,0.99972779,-0.01626397,0.00080349,0.05487004,-0.01716010,-0.99834609,0.49595243,-0.00000000,-0.00000000,-0.00000000,1.00000000
15,track,1784510359,384306827,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000015.png,0.02194323,0.00086997,0.49603954,0.00798604,0.99957579,-0.00853497,-0.02667684,-178.99650574,-3.04927349,179.05780029,0.01977129,-0.09642698,-0.01656092,-0.99844903,0.01550992,-0.05346738,0.02194323,0.01642068,0.99972689,-0.01663660,0.00086997,0.05319474,-0.01748878,-0.99843115,0.49603954,-0.00000000,-0.00000000,-0.00000000,1.00000000
16,track,1784510359,450895790,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000016.png,0.02146030,0.00019792,0.49703354,0.00685942,0.99965388,-0.00798315,-0.02411208,-179.06544495,-2.75687242,179.19122314,-0.06185543,-0.29468155,-0.12813640,-0.99874306,0.01332911,-0.04831699,0.02146030,0.01409908,0.99977857,-0.01562998,0.00019792,0.04809793,-0.01629158,-0.99870986,0.49703354,-0.00000000,-0.00000000,-0.00000000,1.00000000
17,track,1784510359,550898153,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000017.png,0.02129976,0.00053046,0.49977279,0.00875290,0.99860853,-0.00902747,-0.05121402,-178.90983582,-5.86169434,178.93980408,0.14212744,3.10852003,0.19974485,-0.99460083,0.01655677,-0.10244355,0.02129976,0.01840611,0.99968380,-0.01713326,0.00053046,0.10212747,-0.01892637,-0.99459141,0.49977279,-0.00000000,-0.00000000,-0.00000000,1.00000000
18,track,1784510359,600884788,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000018.png,0.02042269,0.00075512,0.49921817,0.00976344,0.99778479,-0.00914551,-0.06516612,-178.87179565,-7.46178722,178.80517578,0.02386814,1.60236228,0.10306830,-0.99131590,0.01829166,-0.13022210,0.02042269,0.02067557,0.99964207,-0.01697800,0.00075512,0.12986490,-0.01952300,-0.99133956,0.49921817,-0.00000000,-0.00000000,-0.00000000,1.00000000
19,track,1784510359,650933081,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000019.png,0.02128524,0.00127427,0.49621117,0.00954193,0.99695086,-0.01116589,-0.07663769,-178.62435913,-8.77733517,178.79768372,0.24617299,1.31543899,-0.01850363,-0.98807102,0.01731421,-0.15302108,0.02128524,0.02073713,0.99956858,-0.02080112,0.00127427,0.15259486,-0.02372623,-0.98800409,0.49621117,-0.00000000,-0.00000000,-0.00000000,1.00000000
20,track,1784510359,667605920,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000020.png,0.02136838,0.00119923,0.49834952,0.00773346,0.99687266,-0.01194661,-0.07773304,-178.54876709,-8.90491390,178.99804688,0.10615709,0.12284281,-0.20094913,-0.98779535,0.01356126,-0.15516469,0.02136838,0.01727585,0.99959499,-0.02261620,0.00119923,0.15479508,-0.02502079,-0.98762995,0.49834952,-0.00000000,-0.00000000,-0.00000000,1.00000000
21,track,1784510359,700897404,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000021.png,0.02079773,0.00111854,0.49799708,0.00841039,0.99704623,-0.01081141,-0.07557253,-178.67674255,-8.65687370,178.93325806,-0.13801013,-0.24633160,0.07031638,-0.98843598,0.01513700,-0.15088050,0.02079773,0.01840518,0.99962479,-0.02028775,0.00111854,0.15051673,-0.02283015,-0.98834401,0.49799708,-0.00000000,-0.00000000,-0.00000000,1.00000000
22,track,1784510359,750888865,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000022.png,0.02052234,0.00116568,0.49806172,0.00990297,0.99696743,-0.01233901,-0.07619449,-178.48619080,-8.72444057,178.74630737,0.16241941,0.07186132,0.18316849,-0.98819244,0.01786555,-0.15217127,0.02052234,0.02162620,0.99949938,-0.02309407,0.00116568,0.15168244,-0.02611227,-0.98808450,0.49806172,-0.00000000,-0.00000000,-0.00000000,1.00000000
23,track,1784510359,800888456,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000023.png,0.02076044,0.00125493,0.49828348,0.00888024,0.99710357,-0.01245420,-0.07450166,-178.48422241,-8.53135109,178.86639404,0.02017051,-0.19614047,-0.11363060,-0.98874104,0.01585333,-0.14879295,0.02076044,0.01956475,0.99953210,-0.02351307,0.00125493,0.14835052,-0.02615943,-0.98858899,0.49828348,-0.00000000,-0.00000000,-0.00000000,1.00000000
24,track,1784510359,867604877,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000024.png,0.01923325,0.00006182,0.50743717,0.01111131,0.99724364,-0.00964891,-0.07272276,-178.79194641,-8.32744694,178.63531494,-0.34199440,-0.19771485,0.23395965,-0.98917550,0.02075799,-0.14525902,0.01923325,0.02356475,0.99956691,-0.01762853,0.00006182,0.14483015,-0.02086071,-0.98923671,0.50743717,-0.00000000,-0.00000000,-0.00000000,1.00000000
25,track,1784510359,967601629,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000025.png,0.02055091,0.00076115,0.50337780,0.00960375,0.99245089,-0.01160074,-0.12171454,-178.50230408,-13.96733093,178.70768738,0.29431021,5.63715124,-0.18983753,-0.97018629,0.01623855,-0.24181420,0.02055091,0.02188645,0.99954641,-0.02068850,0.00076115,0.24136852,-0.02536415,-0.97010207,0.50337780,-0.00000000,-0.00000000,-0.00000000,1.00000000
26,track,1784510360,17639700,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000026.png,0.02015968,0.00252091,0.49456158,0.01092032,0.98942614,-0.01416808,-0.14393039,-178.13616943,-16.52941704,178.46455383,0.30588257,2.56743336,0.16622877,-0.95832926,0.01753128,-0.28512642,0.02015968,0.02568814,0.99936002,-0.02489301,0.00252091,0.28450748,-0.03118007,-0.95816672,0.49456158,-0.00000000,-0.00000000,-0.00000000,1.00000000
27,track,1784510360,67604344,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000027.png,0.01683419,0.00130197,0.50573254,0.01078159,0.98938507,-0.01119528,-0.14448418,-178.48910522,-16.59827995,178.53091431,-0.33404729,0.06677368,-0.06580368,-0.95801592,0.01809921,-0.28614238,0.01683419,0.02456936,0.99951684,-0.01903735,0.00130197,0.28565955,-0.02526841,-0.95799810,0.50573254,-0.00000000,-0.00000000,-0.00000000,1.00000000
28,track,1784510360,84238265,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000028.png,0.01659770,0.00123475,0.50612563,0.01174349,0.98780328,-0.01016646,-0.15493046,-178.57217407,-17.80887985,178.41401672,-0.11679921,1.21314991,0.07934263,-0.95171702,0.02005033,-0.30632037,0.01659770,0.02635070,0.99951744,-0.01644608,0.00123475,0.30584279,-0.02372378,-0.95178646,0.50612563,-0.00000000,-0.00000000,-0.00000000,1.00000000
29,track,1784510360,117618766,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000029.png,0.01696692,0.00223515,0.50691402,0.01136367,0.98534936,-0.01641406,-0.16937567,-177.79968262,-19.47620773,178.30085754,0.73726326,1.66950619,0.06514683,-0.94236529,0.01683410,-0.33416146,0.01696692,0.02795464,0.99920285,-0.02849769,0.00223515,0.33341533,-0.03619662,-0.94208503,0.50691402,-0.00000000,-0.00000000,-0.00000000,1.00000000
30,track,1784510360,167607004,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000030.png,0.01675358,0.00262577,0.50692981,0.01432915,0.98240876,-0.01426438,-0.18564555,-177.94787598,-21.36763573,177.94152832,-0.26925361,1.90324163,0.26190698,-0.93066061,0.02285794,-0.36516839,0.01675358,0.03345037,0.99918234,-0.02270660,0.00262577,0.36435071,-0.03334718,-0.93066460,0.50692981,-0.00000000,-0.00000000,-0.00000000,1.00000000
31,track,1784510360,217591629,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000031.png,0.01691251,0.00256220,0.50693285,0.01434735,0.98061061,-0.01352997,-0.19497158,-178.00762939,-22.45726013,177.92796326,-0.06506495,1.08937728,-0.02648699,-0.92356020,0.02286243,-0.38277063,0.01691251,0.03341423,0.99922210,-0.02094060,0.00256220,0.38199404,-0.03212993,-0.92360604,0.50693285,-0.00000000,-0.00000000,-0.00000000,1.00000000
32,track,1784510360,267786210,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000032.png,0.01737588,0.00215331,0.50763482,0.01454288,0.97740418,-0.00975409,-0.21065255,-178.41595459,-24.29920006,177.95407104,-0.39937326,1.83999968,-0.08785744,-0.91082782,0.02431912,-0.41206908,0.01737588,0.03253796,0.99938667,-0.01294036,0.00215331,0.41150153,-0.02519437,-0.91106063,0.50763482,-0.00000000,-0.00000000,-0.00000000,1.00000000
33,track,1784510360,334231630,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000033.png,0.01915263,0.00376715,0.50667566,0.01440213,0.97224635,-0.01594745,-0.23297057,-177.57568359,-26.90742493,177.72261047,0.74328977,2.61310625,0.13437107,-0.89103436,0.02057430,-0.45346898,0.01915263,0.03543539,0.99907637,-0.02429913,0.00376715,0.45255017,-0.03772026,-0.89094079,0.50667566,-0.00000000,-0.00000000,-0.00000000,1.00000000
34,track,1784510360,417604639,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000034.png,0.02020652,0.00397622,0.50073868,0.01093059,0.96221834,-0.01747934,-0.27149746,-177.34057617,-31.47305489,177.94883728,0.33015081,4.55352116,-0.38692415,-0.85233909,0.01154405,-0.52286172,0.02020652,0.03052639,0.99914986,-0.02770261,0.00397622,0.52209735,-0.03957315,-0.85196722,0.50073868,-0.00000000,-0.00000000,-0.00000000,1.00000000
35,track,1784510360,484297893,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000035.png,0.02090340,0.00303080,0.50703025,0.01330832,0.95741498,-0.01596208,-0.28796655,-177.37435913,-33.43441391,177.61854553,-0.20787555,1.97246110,0.18444595,-0.83379608,0.01629009,-0.55183178,0.02090340,0.03467622,0.99913609,-0.02289994,0.00303080,0.55098194,-0.03822938,-0.83364105,0.50703025,-0.00000000,-0.00000000,-0.00000000,1.00000000
36,track,1784510360,534244788,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000036.png,0.02158317,0.00313441,0.50755560,0.01136831,0.95114678,-0.01731317,-0.30804372,-177.17588806,-35.84510422,177.71688843,0.25039774,2.40454316,-0.19021350,-0.80995929,0.01095945,-0.58638316,0.02158317,0.03229225,0.99914199,-0.02593083,0.00313441,0.58559573,-0.03993861,-0.80961865,0.50755560,-0.00000000,-0.00000000,-0.00000000,1.00000000
37,track,1784510360,550890608,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000037.png,0.02282465,0.00377437,0.50177270,0.01091626,0.94790202,-0.01837559,-0.31784430,-177.00054932,-37.02543640,177.67584229,0.15070668,1.18052208,-0.02543507,-0.79771125,0.00901395,-0.60297167,0.02282465,0.03237623,0.99908626,-0.02789716,0.00377437,0.60216922,-0.04177588,-0.79727459,0.50177270,-0.00000000,-0.00000000,-0.00000000,1.00000000
38,track,1784510360,584228526,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000038.png,0.02259144,0.00362674,0.50047648,0.01002514,0.94448853,-0.01494113,-0.32805136,-177.45939636,-38.27101517,177.90206909,-0.32327735,1.23479831,-0.24260977,-0.78456330,0.00913436,-0.61998099,0.02259144,0.02874015,0.99935246,-0.02164591,0.00362674,0.61938173,-0.03480099,-0.78431809,0.50047648,-0.00000000,-0.00000000,-0.00000000,1.00000000
39,track,1784510360,634224642,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000039.png,0.02278217,0.00359855,0.50051194,0.00814101,0.93462431,-0.01672421,-0.35514984,-177.16166687,-41.57433701,177.92424011,0.30726209,3.29933834,-0.16318043,-0.74760425,0.00333839,-0.66413558,0.02278217,0.02709674,0.99930805,-0.02547912,0.00359855,0.66359091,-0.03704427,-0.74717772,0.50051194,-0.00000000,-0.00000000,-0.00000000,1.00000000
40,track,1784510360,700889070,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000040.png,0.02377370,0.00347445,0.50505453,0.00948617,0.92426181,-0.01877969,-0.38117906,-176.61273193,-44.76997757,177.42849731,0.21504894,3.21019387,0.19360039,-0.70922470,0.00321857,-0.70497477,0.02377370,0.03185223,0.99911463,-0.02748283,0.00347445,0.70426202,-0.04194657,-0.70869964,0.50505453,-0.00000000,-0.00000000,-0.00000000,1.00000000
41,track,1784510360,767618867,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000041.png,0.02419053,0.00315390,0.50684839,0.00954670,0.92234433,-0.01393473,-0.38599950,-177.30101013,-45.38016510,177.68531799,-0.50755715,0.59875602,-0.21616374,-0.70182610,0.00685308,-0.71231502,0.02419053,0.02836828,0.99942935,-0.01833518,0.00315390,0.71178263,-0.03307530,-0.70162034,0.50684839,-0.00000000,-0.00000000,-0.00000000,1.00000000
42,track,1784510360,817586548,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000042.png,0.02410510,0.00287965,0.50635898,0.00910553,0.92215097,-0.01376666,-0.38647801,-177.35098267,-45.44124985,177.75914001,0.00255513,0.05860309,-0.05461459,-0.70110339,0.00615232,-0.71303272,0.02410510,0.02743435,0.99945509,-0.01835169,0.00287965,0.71253109,-0.03242805,-0.70089054,0.50635898,-0.00000000,-0.00000000,-0.00000000,1.00000000
43,track,1784510360,884224133,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000043.png,0.02392706,0.00323811,0.50665545,0.01133126,0.92281818,-0.01523444,-0.38476768,-177.00234985,-45.21832275,177.34440613,0.05314510,-0.20842727,0.30210462,-0.70365053,0.00918994,-0.71048647,0.02392706,0.03263682,0.99927902,-0.01939742,0.00323811,0.70979577,-0.03683705,-0.70344353,0.50665545,-0.00000000,-0.00000000,-0.00000000,1.00000000
